user_id_1,user_id_2,country,region,city,cap,latitude,longitude
S-510169,S-480812,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-788144,S-361666,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-589273,S-740270,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-103186,S-190991,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-432555,S-139665,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-339955,S-379339,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-753619,S-351711,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-893578,S-556312,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-602401,S-825145,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-501853,S-551559,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-680367,S-399538,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-653234,S-111852,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-64519,S-771167,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-663731,S-833680,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-667916,S-936872,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-87612,S-482011,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-802339,S-300758,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-343168,S-773751,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-366166,S-432109,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-260964,S-667866,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-791406,S-108435,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-743523,S-424938,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-301945,S-177828,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-972883,S-819407,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-406171,S-115667,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-58174,S-94071,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-368935,S-424427,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-974178,S-622177,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-91892,S-256185,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-307676,S-309989,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-647617,S-974226,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-523587,S-358426,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-457546,S-595827,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-989277,S-349326,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-568266,S-133530,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-240790,S-979304,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-821558,S-203390,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-72503,S-380474,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-284166,S-631130,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-6642,S-718120,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-566017,S-469886,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-650115,S-57589,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-334926,S-20288,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-482891,S-339884,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-417781,S-482816,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-931658,S-480331,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-635859,S-704642,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-172031,S-19583,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-50214,S-959108,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-220100,S-376483,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-346100,S-991305,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-382669,S-624391,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-486944,S-310405,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-135004,S-995995,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-960877,S-836119,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-931414,S-758774,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-569405,S-87910,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-278357,S-883756,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-49988,S-263122,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-412349,S-996962,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-550031,S-213880,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-465352,S-356650,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-884347,S-28830,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-711849,S-573626,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-835642,S-717253,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-496074,S-168242,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-678069,S-715822,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-476177,S-859588,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-740467,S-796223,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-761469,S-484442,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-688476,S-105226,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-130765,S-403028,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-298726,S-374710,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-930640,S-895019,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-599087,S-758853,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-26286,S-131638,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-42848,S-266389,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-647140,S-953747,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-106022,S-680507,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-656399,S-744622,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-492603,S-130268,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-178128,S-145541,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-630820,S-163055,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-912468,S-445028,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-404212,S-314040,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-724531,S-240030,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-789987,S-284797,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-506366,S-42368,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-73408,S-506477,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-109949,S-839285,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-946099,S-839178,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-302535,S-840964,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-53448,S-92249,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-265174,S-909345,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-334111,S-754924,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-257787,S-483332,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-261172,S-352576,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-193546,S-694846,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-318521,S-766647,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-868039,S-550644,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-334719,S-989388,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-753467,S-811772,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-497397,S-932683,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-88412,S-355544,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-945275,S-77576,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-739994,S-708227,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-134993,S-484438,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-598510,S-736091,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-183051,S-12621,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-268725,S-434610,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-613833,S-630914,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-867546,S-26069,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-332562,S-325260,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-14853,S-623271,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-105249,S-168243,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-686896,S-358565,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-942704,S-846827,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-228547,S-332205,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-255405,S-524146,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-881337,S-710018,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-895486,S-133358,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-43944,S-491507,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-821196,S-257982,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-450695,S-947289,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-375154,S-487098,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-899159,S-793076,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-112511,S-484666,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-29385,S-650990,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-17278,S-986086,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-567467,S-614964,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-625399,S-740575,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-419109,S-984299,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-602984,S-484810,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-766231,S-634202,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-904835,S-171667,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-728998,S-278136,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-352054,S-278608,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-368775,S-712144,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-207091,S-448696,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-623994,S-200559,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-448200,S-31984,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-717097,S-415687,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-599727,S-909166,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-476244,S-960965,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-409189,S-675434,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-262617,S-576378,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-99940,S-276039,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-938927,S-40460,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-925291,S-802768,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-637922,S-388897,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-406419,S-933686,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-487573,S-541337,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-383674,S-610376,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-163901,S-198672,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-116342,S-847915,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-622746,S-315063,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-77152,S-662319,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-332642,S-924248,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-533252,S-619737,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-579839,S-314857,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-295540,S-363064,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-20391,S-360008,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-921764,S-30428,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-859087,S-931713,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-120511,S-16358,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-833790,S-950520,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-863819,S-750133,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-605309,S-587259,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-817267,S-540626,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-535247,S-732919,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-812201,S-414854,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-770894,S-280779,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-728168,S-379106,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-128337,S-872440,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-213814,S-919014,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-680516,S-562046,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-186497,S-234617,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-288886,S-595003,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-637574,S-742405,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-707243,S-144676,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-491951,S-919391,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-599200,S-969208,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-639105,S-902953,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-997112,S-76756,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-211697,S-426640,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-466422,S-281005,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-388070,S-769341,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-922073,S-62177,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-319766,S-981335,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-941253,S-948518,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-852985,S-766476,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-640256,S-810233,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-830105,S-856182,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-953186,S-920722,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-420864,S-192273,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-496232,S-700342,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-78949,S-300001,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-131018,S-353453,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-311491,S-703089,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-4602,S-345780,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-938955,S-988813,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-868688,S-392121,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-293146,S-426507,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-637757,S-416694,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-840393,S-238972,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-961251,S-468116,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-836705,S-660195,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-495324,S-574406,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-100705,S-917677,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-712726,S-780803,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-571345,S-565403,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-749604,S-475750,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-605947,S-199904,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-245875,S-339206,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-113040,S-347619,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-21917,S-453271,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-135354,S-894903,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-654465,S-638709,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-755755,S-591956,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-783544,S-47331,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-42158,S-819443,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-182431,S-898980,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-440896,S-944891,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-543553,S-399666,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-138452,S-195292,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-897010,S-598574,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-220388,S-638001,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-88757,S-679650,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-921745,S-698937,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-708262,S-370157,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-179271,S-279712,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-836220,S-568916,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-871195,S-299770,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-861339,S-719150,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-108627,S-238863,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-122665,S-488740,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-909413,S-800687,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-742546,S-229677,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-645638,S-187969,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-756366,S-493183,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-968826,S-504571,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-462212,S-604002,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-549035,S-818914,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-772097,S-498595,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-140023,S-315874,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-955947,S-333117,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-673908,S-719287,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-331769,S-431888,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-790582,S-947303,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-940650,S-140700,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-133744,S-785711,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-459078,S-57702,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-863525,S-824811,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-876539,S-67747,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-61316,S-867822,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-831936,S-35059,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-264808,S-5599,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-964887,S-721936,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-827707,S-154745,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-269861,S-573428,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-149578,S-110082,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-24751,S-130315,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-168871,S-937919,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-563034,S-999689,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-450706,S-541058,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-477114,S-631601,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-128566,S-792388,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-222418,S-844518,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-653260,S-550774,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-361808,S-387362,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-79896,S-700207,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-431171,S-631195,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-603271,S-275840,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-499984,S-555909,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-804792,S-701272,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-32887,S-115508,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-613801,S-959429,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-233462,S-963933,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-637318,S-823840,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-619855,S-596184,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-824930,S-858246,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-356540,S-667622,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-317961,S-929528,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-57396,S-965209,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-38387,S-518069,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-25029,S-392406,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-793859,S-80010,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-681419,S-519110,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-698893,S-408005,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-633429,S-602027,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-516297,S-543093,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-817871,S-362108,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-826001,S-880132,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-938307,S-995187,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-32971,S-480353,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-515333,S-233110,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-224477,S-144734,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-754958,S-116456,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-364531,S-911287,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-876950,S-90352,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-469189,S-383838,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-647376,S-930357,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-954261,S-231101,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-730484,S-386531,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-991142,S-735357,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-592637,S-778178,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-906006,S-291461,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-905688,S-769959,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-711708,S-726064,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-989828,S-829412,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-273022,S-605897,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-834291,S-99784,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-587440,S-273660,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-493352,S-377297,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-783065,S-874567,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-351336,S-559179,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-495709,S-425194,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-74450,S-868122,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-852944,S-125422,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-759700,S-390453,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-238554,S-395337,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-847883,S-913665,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-869978,S-305521,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-646596,S-766887,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-684973,S-322337,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-837314,S-751839,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-474781,S-27941,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-28517,S-407015,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-442492,S-189160,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-652330,S-604625,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-973803,S-317966,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-792266,S-106147,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-664181,S-90810,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-158972,S-201812,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-769687,S-205705,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-206087,S-194728,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-765380,S-685568,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-630155,S-579839,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-660453,S-591941,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-849219,S-457043,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-760046,S-530831,IT,Sicilia,Messina,98146,38.1788095,15.4976181
S-372437,S-365062,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-341380,S-855911,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-52394,S-386615,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-384683,S-440087,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-735463,S-112950,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-304828,S-696773,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-792616,S-468944,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-379774,S-478237,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-245518,S-256162,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-720785,S-264642,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-629478,S-153621,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-554667,S-990282,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-11646,S-455571,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-293062,S-47795,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-294758,S-621901,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-553195,S-472676,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-845573,S-184008,IT,Sicilia,Messina,98168,38.2305534,15.5532993
S-183812,S-32223,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-641103,S-78289,IT,Sicilia,Catania,95123,37.5267674,15.0586639
S-727639,S-48356,IT,Sicilia,Messina,98124,38.1724824,15.5445064
S-194337,S-714109,IT,Sicilia,Messina,98157,38.2739241,15.5562304
S-706789,S-505837,IT,Sicilia,Palermo,90129,38.0972383,13.3327398
S-309506,S-458560,IT,Sicilia,Palermo,90141,38.1278654,13.3486213
S-181796,S-729080,IT,Sicilia,Messina,98135,38.0918968,15.491758
S-154936,S-964203,IT,Sicilia,Messina,98157,38.2739241,15.5562304
